ID_CLIENTE;SAFRA_REF;DATA_EMISSAO_DOCUMENTO;DATA_PAGAMENTO;DATA_VENCIMENTO;VALOR_A_PAGAR;TAXA
3192341047315717823;2018-08;2018-08-18;2018-09-05;2018-09-05;70946.0;4.99
3192341047315717823;2018-08;2018-08-28;2018-09-19;2018-09-19;96825.0;4.99
3192341047315717823;2018-09;2018-09-01;2018-09-19;2018-09-19;60459.0;4.99
162896151509189921;2018-08;2018-08-18;2018-09-12;2018-09-12;959.33;5.99
8729164666041467296;2018-08;2018-08-18;2018-10-18;2018-10-18;116834.26;5.99
8729164666041467296;2018-08;2018-08-21;2018-10-18;2018-10-22;129071.98;5.99
8729164666041467296;2018-09;2018-09-10;2018-11-08;2018-11-09;128584.13;5.99
2645324649046215594;2018-08;2018-08-18;2018-09-11;2018-09-11;67690.05;6.99
2645324649046215594;2018-08;2018-08-19;2018-09-10;2018-09-10;82661.54;6.99
2645324649046215594;2018-08;2018-08-21;2018-09-10;2018-09-10;36767.26;6.99
2645324649046215594;2018-08;2018-08-24;2018-09-13;2018-09-13;45515.63;6.99
382095722273502031;2018-08;2018-08-18;2018-09-06;2018-09-06;32494.2;5.99
382095722273502031;2018-08;2018-08-27;2018-09-26;2018-09-26;32494.2;5.99
382095722273502031;2018-08;2018-08-30;2018-09-26;2018-09-26;32494.2;5.99
382095722273502031;2018-09;2018-09-03;2018-09-26;2018-09-26;32499.0;5.99
382095722273502031;2018-09;2018-09-05;2018-09-26;2018-09-26;32499.0;5.99
382095722273502031;2018-09;2018-09-10;2018-09-26;2018-09-26;32399.0;5.99
382095722273502031;2018-09;2018-09-14;2018-10-08;2018-10-08;32399.0;5.99
4795152981525833467;2018-08;2018-08-18;2018-09-10;2018-09-10;88365.08;4.99
4795152981525833467;2018-09;2018-09-01;2018-09-21;2018-09-21;110822.27;4.99
4795152981525833467;2018-09;2018-09-10;2018-10-01;2018-10-01;71854.28;4.99
4795152981525833467;2018-09;2018-09-10;2018-10-01;2018-10-01;70428.0;4.99
4795152981525833467;2018-09;2018-09-12;2018-10-18;2018-10-05;3264.68;4.99
2025898153078562640;2018-08;2018-08-18;2018-09-18;2018-09-18;88567.8;6.99
2025898153078562640;2018-09;2018-09-13;2018-10-15;2018-10-15;14761.3;6.99
2451708306555441014;2018-08;2018-08-18;2018-09-04;2018-09-04;57024.8;6.99
2451708306555441014;2018-08;2018-08-21;2018-09-12;2018-09-12;53558.0;6.99
2451708306555441014;2018-08;2018-08-27;2018-09-14;2018-09-14;54876.0;6.99
2451708306555441014;2018-08;2018-08-30;2018-10-05;2018-10-05;1004.7;6.99
2451708306555441014;2018-09;2018-09-06;2018-09-25;2018-09-25;70306.35;6.99
4465150716052427320;2018-08;2018-08-18;2018-09-04;2018-09-04;36724.2;8.99
4465150716052427320;2018-08;2018-08-21;2018-09-06;2018-09-06;48709.9;8.99
4465150716052427320;2018-09;2018-09-04;2018-09-20;2018-09-20;13537.25;8.99
4465150716052427320;2018-09;2018-09-05;2018-09-21;2018-09-21;49757.98;8.99
2088532321693492263;2018-08;2018-08-18;2018-09-04;2018-09-04;45027.31;5.99
2088532321693492263;2018-09;2018-09-04;2018-09-21;2018-09-21;36373.7;5.99
2088532321693492263;2018-09;2018-09-12;2018-10-01;2018-10-01;36373.3;5.99
2530707686830644666;2018-08;2018-08-18;2018-09-04;2018-09-04;47880.35;5.99
2530707686830644666;2018-09;2018-09-03;2018-09-26;2018-09-26;16709.56;5.99
2530707686830644666;2018-09;2018-09-08;2018-09-28;2018-09-28;21023.87;5.99
2530707686830644666;2018-09;2018-09-14;2018-10-08;2018-10-08;16709.66;5.99
459290606780222306;2018-08;2018-08-18;2018-09-11;2018-09-11;47102.08;5.99
459290606780222306;2018-08;2018-08-19;2018-09-10;2018-09-10;132343.65;5.99
459290606780222306;2018-08;2018-08-20;2018-09-10;2018-09-10;116954.85;5.99
459290606780222306;2018-08;2018-08-21;2018-09-11;2018-09-11;47100.88;5.99
459290606780222306;2018-08;2018-08-25;2018-09-18;2018-09-18;132343.65;5.99
459290606780222306;2018-08;2018-08-26;2018-09-17;2018-09-17;47100.88;5.99
459290606780222306;2018-09;2018-09-09;2018-10-01;2018-10-01;116954.85;5.99
459290606780222306;2018-09;2018-09-11;2018-10-02;2018-10-02;132343.65;5.99
4061297388883391410;2018-08;2018-08-19;2018-09-13;2018-09-13;39256.74;5.99
4061297388883391410;2018-09;2018-09-07;2018-10-02;2018-10-02;20304.53;5.99
8961924617442201922;2018-08;2018-08-19;2018-09-04;2018-09-04;41374.9;6.99
8961924617442201922;2018-09;2018-09-15;2018-10-02;2018-10-02;80757.55;6.99
4661684997487171886;2018-08;2018-08-19;2018-09-05;2018-09-05;52423.85;4.99
4661684997487171886;2018-08;2018-08-23;2018-09-10;2018-09-10;36895.85;4.99
4661684997487171886;2018-08;2018-08-24;2018-09-10;2018-09-10;31256.5;4.99
4661684997487171886;2018-08;2018-08-28;2018-09-14;2018-09-13;32566.9;4.99
4661684997487171886;2018-08;2018-08-29;2018-09-14;2018-09-14;31256.7;4.99
4661684997487171886;2018-08;2018-08-30;2018-09-17;2018-09-17;16283.65;4.99
4661684997487171886;2018-08;2018-08-31;2018-09-17;2018-09-17;21609.25;4.99
1104269683367198574;2018-08;2018-08-19;2018-09-04;2018-09-04;44488.6;8.99
1104269683367198574;2018-08;2018-08-19;2018-09-04;2018-09-04;22744.3;8.99
1104269683367198574;2018-08;2018-08-19;2018-09-04;2018-09-04;17008.95;8.99
1104269683367198574;2018-08;2018-08-21;2018-09-06;2018-09-06;17009.2;8.99
1104269683367198574;2018-09;2018-09-08;2018-09-25;2018-09-25;16950.15;8.99
5761480994209806499;2018-08;2018-08-19;2018-09-13;2018-09-13;144024.73;6.99
5761480994209806499;2018-08;2018-08-20;2018-09-05;2018-09-05;40819.01;6.99
5761480994209806499;2018-08;2018-08-21;2018-09-10;2018-09-10;36266.32;6.99
5761480994209806499;2018-08;2018-08-21;2018-09-06;2018-09-06;73252.96;6.99
5761480994209806499;2018-08;2018-08-24;2018-09-13;2018-09-13;35442.7;6.99
5761480994209806499;2018-08;2018-08-24;2018-09-18;2018-09-18;78927.97;6.99
5761480994209806499;2018-08;2018-08-26;2018-09-11;2018-09-11;151908.84;6.99
5761480994209806499;2018-08;2018-08-26;2018-09-17;2018-09-17;22598.58;6.99
5761480994209806499;2018-08;2018-08-27;2018-09-21;2018-09-21;145687.75;6.99
5761480994209806499;2018-08;2018-08-31;2018-09-25;2018-09-25;73048.34;6.99
5761480994209806499;2018-08;2018-08-31;2018-09-17;2018-09-17;14104.36;6.99
5761480994209806499;2018-09;2018-09-02;2018-09-27;2018-09-27;137747.51;6.99
5761480994209806499;2018-09;2018-09-03;2018-09-28;2018-09-28;135939.37;6.99
5761480994209806499;2018-09;2018-09-03;2018-09-24;2018-09-24;37133.57;6.99
5761480994209806499;2018-09;2018-09-03;2018-09-28;2018-09-28;137194.03;6.99
5761480994209806499;2018-09;2018-09-04;2018-09-20;2018-09-20;157662.39;6.99
5761480994209806499;2018-09;2018-09-05;2018-09-25;2018-09-25;37133.57;6.99
5761480994209806499;2018-09;2018-09-05;2018-09-25;2018-09-25;83299.58;6.99
5761480994209806499;2018-09;2018-09-06;2018-10-01;2018-10-01;157306.73;6.99
5761480994209806499;2018-09;2018-09-09;2018-10-04;2018-10-04;141606.19;6.99
5761480994209806499;2018-09;2018-09-10;2018-10-01;2018-10-01;36302.63;6.99
5761480994209806499;2018-09;2018-09-11;2018-10-08;2018-10-08;38328.65;6.99
5761480994209806499;2018-09;2018-09-11;2018-10-01;2018-10-01;37133.47;6.99
5761480994209806499;2018-09;2018-09-12;2018-10-08;2018-10-08;31157.46;6.99
5761480994209806499;2018-09;2018-09-14;2018-10-01;2018-10-01;13990.55;6.99
5761480994209806499;2018-09;2018-09-14;2018-10-09;2018-10-09;135939.37;6.99
5761480994209806499;2018-09;2018-09-14;2018-10-09;2018-10-09;114487.67;6.99
4556737702757145073;2018-08;2018-08-19;2018-09-10;2018-09-10;11135.07;4.99
4556737702757145073;2018-08;2018-08-26;2018-09-17;2018-09-17;64280.48;4.99
4556737702757145073;2018-08;2018-08-30;2018-09-19;2018-09-19;23821.06;4.99
1368430815953333691;2018-08;2018-08-19;2018-09-20;2018-09-20;31726.1;4.99
1368430815953333691;2018-08;2018-08-30;2018-10-01;2018-10-01;15763.05;4.99
1368430815953333691;2018-09;2018-09-07;2018-10-08;2018-10-08;15988.05;4.99
8915958534285799867;2018-08;2018-08-19;2018-09-28;2018-09-17;47149.98;5.99
835441927760881602;2018-08;2018-08-19;2018-09-18;2018-09-18;19156.65;5.99
835441927760881602;2018-08;2018-08-21;2018-09-20;2018-09-20;19156.65;5.99
835441927760881602;2018-08;2018-08-30;2018-10-02;2018-10-02;38313.3;5.99
3218792504195936313;2018-08;2018-08-19;2018-09-04;2018-09-04;82137.87;4.99
3218792504195936313;2018-09;2018-09-02;2018-09-18;2018-09-18;;4.99
3218792504195936313;2018-09;2018-09-10;2018-09-26;2018-09-26;29609.1;4.99
5477900120643078645;2018-08;2018-08-19;2018-09-06;2018-09-06;20004.73;5.99
5477900120643078645;2018-08;2018-08-21;2018-09-10;2018-09-10;20145.44;5.99
5477900120643078645;2018-08;2018-08-26;2018-09-13;2018-09-13;16116.35;5.99
5477900120643078645;2018-08;2018-08-31;2018-09-18;2018-09-18;26431.37;5.99
5477900120643078645;2018-09;2018-09-03;2018-09-21;2018-09-21;20554.54;5.99
5477900120643078645;2018-09;2018-09-10;2018-09-28;2018-09-28;20679.46;5.99
5477900120643078645;2018-09;2018-09-11;2018-10-01;2018-10-01;20729.59;5.99
3095686599956852697;2018-08;2018-08-19;2018-09-04;2018-09-04;42385.25;4.99
3095686599956852697;2018-08;2018-08-22;2018-09-10;2018-09-10;145693.85;4.99
3095686599956852697;2018-08;2018-08-27;2018-09-12;2018-09-12;83888.0;4.99
3095686599956852697;2018-09;2018-09-13;2018-10-01;2018-10-01;15354.6;4.99
3095686599956852697;2018-09;2018-09-14;2018-10-01;2018-10-01;91068.85;4.99
8348574220426911086;2018-08;2018-08-19;2018-09-20;2018-09-14;11078.82;6.99
8348574220426911086;2018-08;2018-08-19;2018-09-17;2018-09-10;11078.82;6.99
8348574220426911086;2018-08;2018-08-20;2018-09-17;2018-09-10;20317.45;6.99
8348574220426911086;2018-08;2018-08-21;2018-09-20;2018-09-14;11465.14;6.99
8348574220426911086;2018-08;2018-08-22;2018-09-18;2018-09-10;20457.78;6.99
8348574220426911086;2018-08;2018-08-23;2018-09-21;2018-09-14;32424.64;6.99
8348574220426911086;2018-08;2018-08-23;2018-09-24;2018-09-18;4824.64;6.99
8348574220426911086;2018-08;2018-08-26;2018-09-21;2018-09-14;9501.74;6.99
8348574220426911086;2018-08;2018-08-26;2018-09-24;2018-09-18;28459.58;6.99
8348574220426911086;2018-08;2018-08-26;2018-09-20;2018-09-14;20457.78;6.99
8348574220426911086;2018-08;2018-08-28;2018-09-24;2018-09-18;11960.18;6.99
8348574220426911086;2018-08;2018-08-29;2018-09-24;2018-09-18;20565.3;6.99
8348574220426911086;2018-08;2018-08-30;2018-09-26;2018-09-21;4529.84;6.99
8348574220426911086;2018-08;2018-08-30;2018-10-08;2018-10-05;1182.0;6.99
8348574220426911086;2018-08;2018-08-30;2018-09-25;2018-09-19;11859.84;6.99
8348574220426911086;2018-08;2018-08-31;2018-09-26;2018-09-21;32550.42;6.99
8348574220426911086;2018-08;2018-08-31;2018-09-27;2018-09-21;3750.42;6.99
8348574220426911086;2018-09;2018-09-02;2018-09-28;2018-09-21;20710.54;6.99
8348574220426911086;2018-09;2018-09-03;2018-10-01;2018-09-24;33136.83;6.99
8348574220426911086;2018-09;2018-09-06;2018-10-02;2018-09-25;44439.25;6.99
8348574220426911086;2018-09;2018-09-06;2018-10-03;2018-09-25;29939.25;6.99
8348574220426911086;2018-09;2018-09-06;2018-10-04;2018-09-26;20710.54;6.99
8348574220426911086;2018-09;2018-09-07;2018-10-05;2018-09-28;20710.54;6.99
8348574220426911086;2018-09;2018-09-09;2018-10-08;2018-09-28;11864.36;6.99
8348574220426911086;2018-09;2018-09-09;2018-10-09;2018-10-01;32577.36;6.99
8348574220426911086;2018-09;2018-09-09;2018-10-10;2018-10-01;19377.36;6.99
8348574220426911086;2018-09;2018-09-10;2018-10-09;2018-10-01;11864.36;6.99
8348574220426911086;2018-09;2018-09-13;2018-10-15;2018-10-02;1137.75;6.99
8348574220426911086;2018-09;2018-09-13;2018-10-31;2018-10-25;7224.2;6.99
8348574220426911086;2018-09;2018-09-13;2018-10-11;2018-10-02;20637.75;6.99
1357573192598249600;2018-08;2018-08-19;2018-09-10;2018-09-10;47839.93;11.99
1357573192598249600;2018-08;2018-08-30;2018-09-17;2018-09-17;31539.1;11.99
1357573192598249600;2018-09;2018-09-03;2018-09-19;2018-09-19;11834.4;11.99
1357573192598249600;2018-09;2018-09-03;2018-09-24;2018-09-24;47470.62;11.99
1357573192598249600;2018-09;2018-09-10;2018-10-01;2018-10-01;43890.98;11.99
5522764880180045081;2018-08;2018-08-19;2018-09-05;2018-09-05;9118.2;5.99
5522764880180045081;2018-09;2018-09-11;2018-10-03;2018-10-02;51446.46;5.99
4043546053926060305;2018-08;2018-08-19;2018-09-21;2018-09-21;20676.22;6.99
4043546053926060305;2018-08;2018-08-21;2018-09-28;2018-09-28;25872.15;6.99
4043546053926060305;2018-08;2018-08-22;2018-09-21;2018-09-21;18705.36;6.99
4043546053926060305;2018-08;2018-08-26;2018-10-05;2018-10-05;15587.79;6.99
4043546053926060305;2018-08;2018-08-30;2018-10-05;2018-10-05;5195.93;6.99
4043546053926060305;2018-09;2018-09-02;2018-10-16;2018-10-15;10393.84;6.99
8512214463586144353;2018-08;2018-08-19;2018-09-04;2018-09-04;34504.5;6.99
8512214463586144353;2018-08;2018-08-22;2018-09-10;2018-09-10;12911.17;6.99
8512214463586144353;2018-09;2018-09-04;2018-09-21;2018-09-21;92304.97;6.99
8512214463586144353;2018-09;2018-09-12;2018-10-01;2018-10-01;49935.19;6.99
8512214463586144353;2018-09;2018-09-14;2018-10-02;2018-10-01;17242.8;6.99
837142477962609471;2018-08;2018-08-19;2018-09-18;2018-09-18;116089.2;4.99
837142477962609471;2018-09;2018-09-09;2018-10-09;2018-10-09;106375.0;4.99
410843023337872279;2018-08;2018-08-19;2018-09-04;2018-09-04;18737.65;5.99
410843023337872279;2018-08;2018-08-22;2018-09-10;2018-09-12;36222.05;5.99
410843023337872279;2018-09;2018-09-09;2018-09-25;2018-09-25;64252.85;5.99
8646472172649019955;2018-08;2018-08-19;2018-09-06;2018-09-10;34891.34;11.99
8646472172649019955;2018-08;2018-08-31;2018-09-24;2018-09-24;21354.02;11.99
8646472172649019955;2018-09;2018-09-10;2018-09-28;2018-10-02;17151.82;11.99
8646472172649019955;2018-09;2018-09-10;2018-09-26;2018-10-02;41709.98;11.99
8646472172649019955;2018-09;2018-09-11;2018-10-01;2018-10-03;43088.21;11.99
8646472172649019955;2018-09;2018-09-11;2018-09-28;2018-10-03;50136.48;11.99
8646472172649019955;2018-09;2018-09-11;2018-10-01;2018-10-03;34303.63;11.99
351031887141663937;2018-08;2018-08-19;2018-09-04;2018-09-04;134574.38;5.99
351031887141663937;2018-08;2018-08-31;2018-09-17;2018-09-17;153237.5;5.99
4414438591613884911;2018-08;2018-08-19;2018-09-10;2018-09-10;17413.43;5.99
4414438591613884911;2018-08;2018-08-28;2018-09-13;2018-09-13;17339.55;5.99
4414438591613884911;2018-09;2018-09-09;2018-09-25;2018-09-25;63976.05;5.99
4414438591613884911;2018-09;2018-09-12;2018-09-28;2018-09-28;37295.24;5.99
692350198401528327;2018-08;2018-08-19;2018-09-04;2018-09-04;32721.85;8.99
692350198401528327;2018-09;2018-09-03;2018-09-19;2018-09-19;147214.45;8.99
692350198401528327;2018-09;2018-09-14;2018-10-01;2018-10-01;81733.95;8.99
4569866309119931805;2018-08;2018-08-19;2018-09-04;2018-09-04;104687.07;4.99
4569866309119931805;2018-08;2018-08-27;2018-09-12;2018-09-12;;4.99
4569866309119931805;2018-08;2018-08-30;2018-09-17;2018-09-17;101396.2;4.99
4569866309119931805;2018-09;2018-09-04;2018-09-20;2018-09-20;124125.54;4.99
5999145415800242177;2018-08;2018-08-19;2018-09-04;2018-09-04;68759.77;5.99
5999145415800242177;2018-08;2018-08-22;2018-09-10;2018-09-10;23292.9;5.99
5999145415800242177;2018-08;2018-08-27;2018-09-12;2018-09-12;44510.4;5.99
5999145415800242177;2018-08;2018-08-30;2018-09-17;2018-09-17;60427.02;5.99
5999145415800242177;2018-09;2018-09-10;2018-09-26;2018-09-26;36861.41;5.99
7930925883736021864;2018-08;2018-08-19;2018-09-04;2018-09-04;15536.2;6.99
7930925883736021864;2018-08;2018-08-21;2018-09-06;2018-09-06;45757.35;6.99
7930925883736021864;2018-08;2018-08-21;2018-09-06;2018-09-06;12144.0;6.99
7930925883736021864;2018-08;2018-08-22;2018-09-10;2018-09-10;20174.75;6.99
7930925883736021864;2018-08;2018-08-24;2018-09-10;2018-09-10;17001.6;6.99
7930925883736021864;2018-08;2018-08-24;2018-09-10;2018-09-10;20074.75;6.99
7930925883736021864;2018-08;2018-08-26;2018-09-11;2018-09-11;20174.75;6.99
7930925883736021864;2018-08;2018-08-27;2018-09-12;2018-09-12;21750.12;6.99
7930925883736021864;2018-08;2018-08-28;2018-09-13;2018-09-13;40469.8;6.99
7930925883736021864;2018-08;2018-08-30;2018-09-17;2018-09-17;45262.35;6.99
7930925883736021864;2018-09;2018-09-02;2018-09-18;2018-09-18;20447.95;6.99
7930925883736021864;2018-09;2018-09-03;2018-09-19;2018-09-19;36209.88;6.99
7930925883736021864;2018-09;2018-09-05;2018-09-21;2018-09-21;30174.9;6.99
7930925883736021864;2018-09;2018-09-06;2018-09-24;2018-09-24;20393.2;6.99
7930925883736021864;2018-09;2018-09-06;2018-09-24;2018-09-24;15087.45;6.99
7930925883736021864;2018-09;2018-09-07;2018-09-24;2018-09-24;18522.18;6.99
7930925883736021864;2018-09;2018-09-07;2018-09-24;2018-09-24;45262.35;6.99
7930925883736021864;2018-09;2018-09-10;2018-09-26;2018-09-26;30870.3;6.99
7930925883736021864;2018-09;2018-09-12;2018-09-28;2018-09-28;40505.9;6.99
7930925883736021864;2018-09;2018-09-12;2018-09-28;2018-09-28;60349.8;6.99
7930925883736021864;2018-09;2018-09-12;2018-09-28;2018-09-28;15435.15;6.99
7930925883736021864;2018-09;2018-09-14;2018-10-01;2018-10-01;30174.9;6.99
2678966409665050034;2018-08;2018-08-19;2018-09-10;2018-09-10;37432.85;8.99
2678966409665050034;2018-09;2018-09-02;2018-09-24;2018-09-24;46906.57;8.99
2678966409665050034;2018-09;2018-09-09;2018-10-01;2018-10-01;23294.51;8.99
4593070249039532001;2018-08;2018-08-19;2018-09-04;2018-09-04;41490.0;5.99
4593070249039532001;2018-08;2018-08-30;2018-10-05;2018-10-05;1182.0;5.99
4593070249039532001;2018-09;2018-09-01;2018-09-18;2018-09-18;86425.0;5.99
4593070249039532001;2018-09;2018-09-03;2018-10-22;2018-10-22;2752.52;5.99
4593070249039532001;2018-09;2018-09-06;2018-09-24;2018-09-24;44285.0;5.99
4593070249039532001;2018-09;2018-09-10;2018-09-26;2018-09-26;64780.0;5.99
7910340581026492945;2018-08;2018-08-19;2018-09-04;2018-09-04;31340.0;5.99
7910340581026492945;2018-08;2018-08-20;2018-09-05;2018-09-05;63679.99;5.99
7910340581026492945;2018-08;2018-08-24;2018-09-12;2018-09-12;86982.55;5.99
7910340581026492945;2018-09;2018-09-03;2018-09-19;2018-09-19;32953.01;5.99
7910340581026492945;2018-09;2018-09-06;2018-10-22;2018-10-22;1262.5;5.99
7910340581026492945;2018-09;2018-09-13;2018-10-01;2018-10-01;49627.94;5.99
5503391736465275980;2018-08;2018-08-19;2018-09-04;2018-09-04;65949.6;5.99
5503391736465275980;2018-08;2018-08-21;2018-09-06;2018-09-06;22283.1;5.99
5503391736465275980;2018-08;2018-08-24;2018-09-10;2018-09-10;35652.96;5.99
5503391736465275980;2018-09;2018-09-02;2018-09-18;2018-09-18;68369.85;5.99
5503391736465275980;2018-09;2018-09-03;2018-09-19;2018-09-19;68370.9;5.99
5503391736465275980;2018-09;2018-09-09;2018-09-25;2018-09-25;36464.48;5.99
6828316696355015040;2018-08;2018-08-19;2018-09-03;2018-09-06;31492.7;11.99
6828316696355015040;2018-08;2018-08-22;2018-09-06;2018-09-10;47239.05;11.99
6828316696355015040;2018-08;2018-08-26;2018-09-10;2018-09-13;31492.7;11.99
6828316696355015040;2018-08;2018-08-30;2018-09-17;2018-09-17;31492.7;11.99
5854364934896993687;2018-08;2018-08-19;2018-09-12;2018-09-11;19702.85;5.99
5854364934896993687;2018-09;2018-09-03;2018-09-26;2018-09-26;13176.67;5.99
5854364934896993687;2018-09;2018-09-10;2018-10-03;2018-10-03;20186.14;5.99
5854364934896993687;2018-09;2018-09-13;2018-10-08;2018-10-08;32297.83;5.99
959720947754650706;2018-08;2018-08-19;2018-09-05;2018-09-05;41848.44;8.99
959720947754650706;2018-08;2018-08-22;2018-09-10;2018-09-10;36900.0;8.99
7485107528960607346;2018-08;2018-08-19;2018-09-10;2018-09-10;31740.72;5.99
7485107528960607346;2018-08;2018-08-23;2018-09-14;2018-09-14;31740.72;5.99
7485107528960607346;2018-08;2018-08-24;2018-09-17;2018-09-17;43114.62;5.99
7485107528960607346;2018-08;2018-08-28;2018-09-19;2018-09-19;31740.72;5.99
7485107528960607346;2018-08;2018-08-30;2018-09-21;2018-09-21;11946.72;5.99
7485107528960607346;2018-09;2018-09-06;2018-09-28;2018-09-28;31740.52;5.99
7485107528960607346;2018-09;2018-09-09;2018-10-01;2018-10-01;43691.92;5.99
510795635145114083;2018-08;2018-08-19;2018-09-04;2018-09-04;15639.85;5.99
510795635145114083;2018-08;2018-08-22;2018-09-10;2018-09-10;24405.15;5.99
510795635145114083;2018-08;2018-08-26;2018-09-12;2018-09-12;25760.22;5.99
510795635145114083;2018-08;2018-08-26;2018-09-11;2018-09-11;34615.5;5.99
510795635145114083;2018-08;2018-08-28;2018-09-14;2018-09-14;30263.59;5.99
510795635145114083;2018-09;2018-09-02;2018-09-18;2018-09-18;22449.75;5.99
510795635145114083;2018-09;2018-09-05;2018-09-21;2018-09-21;24404.17;5.99
510795635145114083;2018-09;2018-09-09;2018-09-25;2018-09-25;24404.17;5.99
510795635145114083;2018-09;2018-09-14;2018-10-01;2018-10-01;43489.5;5.99
6784879562354696650;2018-08;2018-08-19;2018-09-10;2018-09-10;47971.97;6.99
6784879562354696650;2018-08;2018-08-28;2018-09-18;2018-09-18;16416.33;6.99
6784879562354696650;2018-08;2018-08-30;2018-09-17;2018-09-17;16374.25;6.99
6784879562354696650;2018-09;2018-09-02;2018-09-20;2018-09-20;21811.36;6.99
6784879562354696650;2018-09;2018-09-06;2018-09-24;2018-09-24;22150.0;6.99
6784879562354696650;2018-09;2018-09-09;2018-09-27;2018-09-27;18246.77;6.99
984915269987074754;2018-08;2018-08-19;2018-09-04;2018-09-04;41068.5;4.99
984915269987074754;2018-08;2018-08-20;2018-09-05;2018-09-05;38380.9;4.99
984915269987074754;2018-09;2018-09-05;2018-09-21;2018-09-21;11546.1;4.99
984915269987074754;2018-09;2018-09-09;2018-09-25;2018-09-25;11546.1;4.99
984915269987074754;2018-09;2018-09-12;2018-09-28;2018-09-28;11546.1;4.99
499242942549937267;2018-08;2018-08-19;2018-09-14;2018-09-19;148877.0;5.99
499242942549937267;2018-08;2018-08-23;2018-09-17;2018-09-24;148875.76;5.99
499242942549937267;2018-08;2018-08-24;2018-09-18;2018-09-24;145606.4;5.99
499242942549937267;2018-08;2018-08-24;2018-09-18;2018-09-24;148877.0;5.99
499242942549937267;2018-08;2018-08-24;2018-09-19;2018-09-24;74437.88;5.99
499242942549937267;2018-08;2018-08-27;2018-09-21;2018-09-26;94976.0;5.99
